TIME ,ID ,POS_X ,POS_Y, TAR_X, TAR_Y, AGENT_RADIUS, COLOR_R, COLOR_G, COLOR_B 
8,19,2.83794,8.3376,-3.09017,-9.51057,0.25,1,0,0.3
9,0,0.099867,9.46399,0,-10,0.25,1,0,0
9,1,-2.89867,9.01455,3.09017,-9.51057,0.25,1,0.3,0
9,2,-5.57261,7.81942,5.87785,-8.09017,0.25,1,0.6,0
9,3,-6.88549,5.48327,8.09017,-5.87785,0.25,1,0.9,0
9,4,-9.17109,2.97713,9.51057,-3.09017,0.25,0.8,1,0
9,5,-9.38367,-0.0950003,10,1.03428e-12,0.25,0.5,1,0
9,6,-8.87635,-2.80293,9.51057,3.09017,0.25,0.2,1,0
9,7,-7.65706,-5.49411,8.09017,5.87785,0.25,0,1,0.1
9,8,-5.51957,-7.7297,5.87785,8.09017,0.25,0,1,0.4
9,9,-3.00396,-8.92043,3.09017,9.51057,0.25,0,1,0.7
9,10,0.145105,-9.23318,-2.06857e-12,10,0.25,0,1,1
9,11,2.46381,-7.90383,-3.09017,9.51057,0.25,0,0.7,1
9,12,4.87606,-6.84396,-5.87785,8.09017,0.25,0,0.4,1
9,13,6.85079,-5.05006,-8.09017,5.87785,0.25,0,0.1,1
9,14,9.05216,-2.91836,-9.51057,3.09017,0.25,0.2,0,1
9,15,9.57363,-0.00764178,-10,-3.10196e-12,0.25,0.5,0,1
9,16,8.90755,2.89437,-9.51057,-3.09017,0.25,0.8,0,1
9,17,7.17722,5.08539,-8.09017,-5.87785,0.25,1,0,0.9
9,18,5.37487,7.41369,-5.87785,-8.09017,0.25,1,0,0.6
9,19,2.80641,8.2255,-3.09017,-9.51057,0.25,1,0,0.3
10,0,0.0999305,9.42416,0,-10,0.25,1,0,0
10,1,-2.8575,8.97694,3.09017,-9.51057,0.25,1,0.3,0
10,2,-5.55386,7.79403,5.87785,-8.09017,0.25,1,0.6,0
10,3,-6.76169,5.4367,8.09017,-5.87785,0.25,1,0.9,0
10,4,-9.13884,2.97163,9.51057,-3.09017,0.25,0.8,1,0
10,5,-9.33101,-0.0652307,10,1.03428e-12,0.25,0.5,1,0
10,6,-8.79603,-2.76951,9.51057,3.09017,0.25,0.2,1,0
10,7,-7.58202,-5.42692,8.09017,5.87785,0.25,0,1,0.1
10,8,-5.4842,-7.71356,5.87785,8.09017,0.25,0,1,0.4
10,9,-3.02903,-8.83043,3.09017,9.51057,0.25,0,1,0.7
10,10,0.188705,-9.13111,-2.06857e-12,10,0.25,0,1,1
10,11,2.42341,-7.77254,-3.09017,9.51057,0.25,0,0.7,1
10,12,4.74855,-6.71039,-5.87785,8.09017,0.25,0,0.4,1
10,13,6.72114,-4.9485,-8.09017,5.87785,0.25,0,0.1,1
10,14,9.03178,-2.91084,-9.51057,3.09017,0.25,0.2,0,1
10,15,9.53448,-0.00696853,-10,-3.10196e-12,0.25,0.5,0,1
10,16,8.88001,2.8853,-9.51057,-3.09017,0.25,0.8,0,1
10,17,7.08598,5.01092,-8.09017,-5.87785,0.25,1,0,0.9
10,18,5.34279,7.36924,-5.87785,-8.09017,0.25,1,0,0.6
10,19,2.77172,8.10563,-3.09017,-9.51057,0.25,1,0,0.3
11,0,0.0999117,9.40041,0,-10,0.25,1,0,0
11,1,-2.80961,8.92827,3.09017,-9.51057,0.25,1,0.3,0
11,2,-5.5253,7.75493,5.87785,-8.09017,0.25,1,0.6,0
11,3,-6.64167,5.43332,8.09017,-5.87785,0.25,1,0.9,0
11,4,-9.12556,2.96856,9.51057,-3.09017,0.25,0.8,1,0
11,5,-9.31816,-0.060111,10,1.03428e-12,0.25,0.5,1,0
11,6,-8.74061,-2.74756,9.51057,3.09017,0.25,0.2,1,0
11,7,-7.55311,-5.402,8.09017,5.87785,0.25,0,1,0.1
11,8,-5.44069,-7.68278,5.87785,8.09017,0.25,0,1,0.4
11,9,-3.04527,-8.73047,3.09017,9.51057,0.25,0,1,0.7
11,10,0.227699,-9.01924,-2.06857e-12,10,0.25,0,1,1
11,11,2.38098,-7.63533,-3.09017,9.51057,0.25,0,0.7,1
11,12,4.62213,-6.57393,-5.87785,8.09017,0.25,0,0.4,1
11,13,6.58832,-4.8453,-8.09017,5.87785,0.25,0,0.1,1
11,14,8.99441,-2.89792,-9.51057,3.09017,0.25,0.2,0,1
11,15,9.47926,-0.00635547,-10,-3.10196e-12,0.25,0.5,0,1
11,16,8.83621,2.87095,-9.51057,-3.09017,0.25,0.8,0,1
11,17,6.98763,4.93224,-8.09017,-5.87785,0.25,1,0,0.9
11,18,5.30216,7.31306,-5.87785,-8.09017,0.25,1,0,0.6
11,19,2.75004,8.03237,-3.09017,-9.51057,0.25,1,0,0.3
12,0,0.0997917,9.35903,0,-10,0.25,1,0,0
12,1,-2.76042,8.86542,3.09017,-9.51057,0.25,1,0.3,0
12,2,-5.48958,7.73865,5.87785,-8.09017,0.25,1,0.6,0
12,3,-6.51779,5.41811,8.09017,-5.87785,0.25,1,0.9,0
12,4,-9.11315,2.93881,9.51057,-3.09017,0.25,0.8,1,0
12,5,-9.29296,-0.0796793,10,1.03428e-12,0.25,0.5,1,0
12,6,-8.67169,-2.72171,9.51057,3.09017,0.25,0.2,1,0
12,7,-7.50906,-5.41015,8.09017,5.87785,0.25,0,1,0.1
12,8,-5.38987,-7.63884,5.87785,8.09017,0.25,0,1,0.4
12,9,-3.05029,-8.66411,3.09017,9.51057,0.25,0,1,0.7
12,10,0.262555,-8.89856,-2.06857e-12,10,0.25,0,1,1
12,11,2.33671,-7.49279,-3.09017,9.51057,0.25,0,0.7,1
12,12,4.49671,-6.43486,-5.87785,8.09017,0.25,0,0.4,1
12,13,6.45262,-4.74061,-8.09017,5.87785,0.25,0,0.1,1
12,14,8.98655,-2.89477,-9.51057,3.09017,0.25,0.2,0,1
12,15,9.40955,-0.00577211,-10,-3.10196e-12,0.25,0.5,0,1
12,16,8.80839,2.86186,-9.51057,-3.09017,0.25,0.8,0,1
12,17,6.88285,4.84977,-8.09017,-5.87785,0.25,1,0,0.9
12,18,5.25385,7.2463,-5.87785,-8.09017,0.25,1,0,0.6
12,19,2.72422,7.94745,-3.09017,-9.51057,0.25,1,0,0.3
13,0,0.119538,9.30531,0,-10,0.25,1,0,0
