TIME ,ID ,POS_X ,POS_Y, TAR_X, TAR_Y, AGENT_RADIUS, COLOR_R, COLOR_G, COLOR_B 
13,15,8.35761,0.248268,-10,-3.10196e-12,0.25,0.5,0,1
13,16,8.89662,2.96952,-9.51057,-3.09017,0.25,0.8,0,1
13,17,7.35755,5.06973,-8.09017,-5.87785,0.25,1,0,0.9
13,18,5.45198,7.13946,-5.87785,-8.09017,0.25,1,0,0.6
13,19,2.83434,7.37598,-3.09017,-9.51057,0.25,1,0,0.3
14,0,0.0372055,8.17734,0,-10,0.25,1,0,0
14,1,-2.78421,8.66372,3.09017,-9.51057,0.25,1,0.3,0
14,2,-5.60743,7.72186,5.87785,-8.09017,0.25,1,0.6,0
14,3,-7.39198,5.37753,8.09017,-5.87785,0.25,1,0.9,0
14,4,-7.68757,2.51999,9.51057,-3.09017,0.25,0.8,1,0
14,5,-8.92514,-0.0853359,10,1.03428e-12,0.25,0.5,1,0
14,6,-9.19904,-2.99939,9.51057,3.09017,0.25,0.2,1,0
14,7,-7.56491,-5.47962,8.09017,5.87785,0.25,0,1,0.1
14,8,-5.38263,-7.35584,5.87785,8.09017,0.25,0,1,0.4
14,9,-2.21028,-7.10195,3.09017,9.51057,0.25,0,1,0.7
14,10,-0.397765,-7.97446,-2.06857e-12,10,0.25,0,1,1
14,11,2.56739,-7.1366,-3.09017,9.51057,0.25,0,0.7,1
14,12,4.26043,-6.60352,-5.87785,8.09017,0.25,0,0.4,1
14,13,6.93802,-5.32279,-8.09017,5.87785,0.25,0,0.1,1
14,14,8.91812,-2.70914,-9.51057,3.09017,0.25,0.2,0,1
14,15,8.27234,0.257163,-10,-3.10196e-12,0.25,0.5,0,1
14,16,8.89251,2.9682,-9.51057,-3.09017,0.25,0.8,0,1
14,17,7.3149,5.03392,-8.09017,-5.87785,0.25,1,0,0.9
14,18,5.43795,7.1122,-5.87785,-8.09017,0.25,1,0,0.6
14,19,2.79046,7.20978,-3.09017,-9.51057,0.25,1,0,0.3
15,0,0.0327514,8.12311,0,-10,0.25,1,0,0
15,1,-2.77555,8.63696,3.09017,-9.51057,0.25,1,0.3,0
15,2,-5.60368,7.71674,5.87785,-8.09017,0.25,1,0.6,0
15,3,-7.35173,5.35055,8.09017,-5.87785,0.25,1,0.9,0
15,4,-7.54722,2.47084,9.51057,-3.09017,0.25,0.8,1,0
15,5,-8.91036,-0.0855834,10,1.03428e-12,0.25,0.5,1,0
15,6,-9.1654,-2.99069,9.51057,3.09017,0.25,0.2,1,0
15,7,-7.55411,-5.46601,8.09017,5.87785,0.25,0,1,0.1
15,8,-5.36099,-7.31555,5.87785,8.09017,0.25,0,1,0.4
15,9,-2.16188,-6.92404,3.09017,9.51057,0.25,0,1,0.7
15,10,-0.426228,-7.84243,-2.06857e-12,10,0.25,0,1,1
15,11,2.55033,-7.06446,-3.09017,9.51057,0.25,0,0.7,1
15,12,4.15441,-6.49853,-5.87785,8.09017,0.25,0,0.4,1
15,13,6.83213,-5.25584,-8.09017,5.87785,0.25,0,0.1,1
15,14,8.88413,-2.71616,-9.51057,3.09017,0.25,0.2,0,1
15,15,8.17561,0.264886,-10,-3.10196e-12,0.25,0.5,0,1
15,16,8.87958,2.96395,-9.51057,-3.09017,0.25,0.8,0,1
15,17,7.27797,5.00436,-8.09017,-5.87785,0.25,1,0,0.9
15,18,5.41339,7.07164,-5.87785,-8.09017,0.25,1,0,0.6
15,19,2.74432,7.04133,-3.09017,-9.51057,0.25,1,0,0.3
16,0,0.0323978,8.1171,0,-10,0.25,1,0,0
16,1,-2.76854,8.61396,3.09017,-9.51057,0.25,1,0.3,0
16,2,-5.58855,7.69595,5.87785,-8.09017,0.25,1,0.6,0
16,3,-7.3162,5.32607,8.09017,-5.87785,0.25,1,0.9,0
16,4,-7.40189,2.4204,9.51057,-3.09017,0.25,0.8,1,0
16,5,-8.89982,-0.082623,10,1.03428e-12,0.25,0.5,1,0
16,6,-9.16125,-2.98951,9.51057,3.09017,0.25,0.2,1,0
16,7,-7.54565,-5.45817,8.09017,5.87785,0.25,0,1,0.1
16,8,-5.35748,-7.27423,5.87785,8.09017,0.25,0,1,0.4
16,9,-2.11223,-6.74488,3.09017,9.51057,0.25,0,1,0.7
